,GTR,game_id,player_id,team_id,X,Y,MP,GD,OC,VX,VY,ED,Angle,T,episode
39889,99.98,7548,5586.0,795,50.416666666666664,49.375,0,0,1,-12.07729468599034,0.45289855072463514,2.76,3.111647762589561,-1,1
39890,99.94,7548,5597.0,795,17.08333333333333,50.625,0,0,1,1.838235294117647,-5.514705882352946,1.36,1.3343306237257055,-1,1
39891,99.91,7548,5597.0,795,19.58333333333333,43.125,0,0,0,14.560931899641572,-5.040322580645162,3.72,1.106594854654935,-1,1
39892,99.85,7548,5539.0,781,27.916666666666668,73.125,0,0,0,3.472222222222173,-5.921189464667502e-14,0.24,0.3138351524279092,1,1
39893,99.83,7548,5542.0,781,28.749999999999996,73.125,0,0,1,0.9259259259259243,-6.944444444444473,0.9000000000000004,1.20303553444514,1,1
39894,99.82,7548,5542.0,781,29.583333333333332,66.875,0,0,1,5.787037037037038,-7.523148148148151,2.16,0.9043097525154594,1,1
39895,99.8,7548,3472.0,781,42.083333333333336,50.625,0,0,1,3.654970760233908,-3.289473684210531,1.1400000000000006,0.7908892613494607,1,1
39896,99.78,7548,3472.0,781,46.25,46.875,0,0,0,2.032520325203249,-2.286585365853663,1.64,0.9796817000986714,1,1
39897,99.75,7548,5598.0,795,50.416666666666664,56.875,0,0,0,9.52380952380953,-14.285714285714286,2.8,1.948372504515218,-1,1
39898,99.71,7548,5552.0,781,22.916666666666664,83.125,0,0,0,10.251025102510246,-3.7503750375037543,3.333,0.09726536231066366,1,1
39899,99.63,7548,5599.0,795,46.25,31.875,0,0,1,-7.246376811594204,0.5434782608695653,4.6,2.8891960668952246,-1,1
39900,99.55,7548,5597.0,795,12.916666666666671,34.375,0,0,1,0.5081300813008091,3.048780487804878,1.64,1.2830767742607574,-1,1
39901,99.52,7548,5597.0,795,13.75,39.37500000000001,0,0,1,9.03614457831325,16.566265060240962,3.32,1.7393786636005888,-1,1
39902,99.47,7548,5836.0,795,43.75,94.375,0,0,1,0.38940809968847295,1.1682242990654172,4.28,1.9843855900491056,-1,1
