,GTR,game_id,player_id,team_id,X,Y,MP,GD,OC,VX,VY,ED,Angle,T,episode
114240,99.99,8650,4320.0,781,49.583333333333336,50.625,0,0,1,-14.919011082693952,3.196930946291554,1.173,2.9948276182083706,1,1
114241,99.97,8650,3054.0,781,32.083333333333336,54.375,0,0,1,-7.503091190708556e-15,-2.6399155227032813,0.947,1.5431959754275861,1,1
114242,99.96,8650,3054.0,781,32.083333333333336,51.875,0,0,1,7.355104442483073,12.135922330097074,1.133,1.2823953931821934,1,1
114243,99.94,8650,3501.0,781,40.416666666666664,65.625,0,0,1,-30.864197530864285,46.29629629629577,0.027,2.4311680019441924,1,1
114244,99.94,8650,3501.0,781,39.58333333333333,66.875,0,0,1,-4.376094023505878,-4.688672168042022,1.333,2.1627022094365755,1,1
114245,99.91,8650,3054.0,781,33.75,60.625,0,0,1,7.788161993769426,-11.68224299065434,0.107,0.8404508371970004,1,1
114246,99.91,8650,3054.0,781,34.583333333333336,59.375,0,0,1,-0.6650704974727341,19.95211492418195,1.253,2.08274508444132,1,1
114247,99.89,8650,5552.0,781,33.75,84.375,0,0,1,-0.6008171112713359,-0.9012256669070038,1.387,1.7001326001906756,1,1
114248,99.87,8650,5552.0,781,32.916666666666664,83.125,0,0,1,-7.066753642096112,-6.523157208088724,1.533,2.1076626055922647,1,1
114249,99.84,8650,5551.0,781,22.083333333333332,73.125,0,0,1,-2.1533161068044757,-3.672055481964342e-14,0.387,2.8559709497059265,1,1
114250,99.83,8650,5551.0,781,21.25,73.125,0,0,1,0.6060606060606026,-18.181818181818183,1.375,1.561534858591421,1,1
114251,99.81,8650,3295.0,781,22.083333333333332,48.12499999999999,0,0,1,0.0,-2.1097046413502047,1.185,1.62688716130645,1,1
114252,99.79,8650,3295.0,781,22.083333333333332,45.62500000000001,0,0,1,2.820078962210942,-18.33051325437113,1.773,1.8863555791944435,1,1
114253,99.76,8650,5838.0,781,27.083333333333332,13.125,0,0,1,-0.9611687812379881,1.441753171856974,0.867,1.7088023504524155,1,1
114254,99.74,8650,5838.0,781,26.25,14.375,0,0,1,-3.429355281207139,16.71810699588477,0.972,1.5268678369145705,1,1
114255,99.72,8650,3295.0,781,22.916666666666664,30.625,0,0,1,-2.420104685831404e-15,3.4059945504087143,1.468,1.3864276485605946,1,1
114256,99.7,8650,3295.0,781,22.916666666666664,35.625,0,0,1,-2.149252074289474e-15,13.611615245009066,1.653,1.675813952074568,1,1
114257,99.67,8650,5551.0,781,22.916666666666664,58.125,0,0,1,2.2024006166721706,0.41295011562603,3.027,0.3177056838451821,1,1
114258,99.62,8650,5551.0,781,29.583333333333332,59.375,0,0,1,-0.5297732570459859,-9.535918626827726,1.573,1.7050787930297573,1,1
114259,99.59,8650,3295.0,781,28.749999999999996,44.375,0,0,1,1.9944156362185879,-2.991623454327885,2.507,1.1783744030571552,1,1
114260,99.55,8650,3295.0,781,33.75,36.875,0,0,1,1.059546514091967,-19.866497139224407,1.573,2.119526961319504,1,1
114261,99.52,8650,5838.0,781,35.41666666666667,5.625,0,0,1,0.7020499859589903,-1.0530749789385012,1.187,1.6039699930241202,1,1
114262,99.5,8650,5838.0,781,36.25,4.375,0,0,1,9.149130832570899,-1.1436413540713637,1.093,0.8415361910458534,1,1
114263,99.48,8650,5552.0,781,46.25,3.125,0,0,1,-4.3325776570737815e-15,1.524390243902439,1.64,0.8806504408162147,1,1
114264,99.45,8650,3077.0,782,53.75,94.375,0,0,0,-1.0189183849718222e-15,-1.0189183849718222e-15,13.947,1.5707963267948966,-1,1
114265,99.21,8650,3077.0,782,55.41666666666667,99.375,0,0,1,-9.98668442077231,-8.87705281846427,2.253,2.0022140853635815,-1,1
114266,99.17,8650,3101.0,782,32.91666666666666,79.375,0,0,1,-0.7527853056308298,-5.6458897922312685,1.107,1.3751694777036538,-1,1
114267,99.15,8650,3101.0,782,32.08333333333334,73.125,0,0,1,-4.033071183706406,-20.41742286751362,1.653,1.9073225655231776,-1,1
114268,99.12,8650,20005.0,782,25.416666666666657,39.37500000000001,0,0,1,-0.844309354947648,-2.5329280648429657,0.987,2.064854273004691,-1,1
114269,99.1,8650,20005.0,782,24.58333333333333,36.875,0,0,1,-0.6444960041247736,20.30162412993039,1.293,1.7729924127662782,-1,1
114270,99.08,8650,3101.0,782,23.75,63.125,0,0,1,0.0,-3.959873284054918,0.947,1.4484594929794006,-1,1
114271,99.06,8650,3101.0,782,23.75,59.375,0,0,1,1.250312578144529,-22.505626406601657,1.333,1.7850917685217693,-1,1
114272,99.04,8650,20005.0,782,25.416666666666657,29.375,0,0,1,0.3881384878124543,-2.328830926874709,2.147,1.7400557556109622,-1,1
114273,99.0,8650,20005.0,782,26.25,24.375,0,0,0,15.49404887668145,-1.5846186351151506,4.733,1.6601367412634878,-1,1
114274,98.73,8650,5547.0,781,3.75,51.875,0,0,1,2.2010917415037845,-16.508188061278393,1.893,1.7470444710977988,1,1
114275,98.7,8650,3295.0,781,7.916666666666666,20.625,0,0,1,-0.22005105184402798,0.0,3.787,2.835391893784041,1,1
114276,98.63,8650,3295.0,781,7.083333333333333,20.625,0,0,1,13.239187996469546,-14.342453662842011,1.133,1.3551121510987725,1,1
114277,98.61,8650,5838.0,781,22.083333333333332,4.375,0,0,1,2.117746717492585,-2.257124319441233e-15,0.787,0.539213228238052,1,1
114278,98.6,8650,5838.0,781,23.75,4.375,0,0,1,7.416825598643779,-0.7946598855689768,1.573,0.7345722664609249,1,1
114279,98.57,8650,5542.0,781,35.41666666666667,3.125,0,0,1,3.519887363604352,-1.3199577613516371,0.947,1.0247399076496826,1,1
114280,98.55,8650,5542.0,781,38.75,1.875,0,0,0,15.625,7.812499999999997,0.16,0.2097946326541857,1,1
114281,98.54,8650,5542.0,781,41.25,3.125,0,0,1,4.385964912280666,-1.6447368421052524,0.7600000000000051,1.0738623695493958,1,1
114282,98.53,8650,5542.0,781,44.583333333333336,1.875,0,0,0,1.6666666666666572,6.249999999999998,1.0,0.6483462611411516,1,1
114283,98.51,8650,3077.0,782,53.75,91.875,0,0,0,6.481481481481476,-8.333333333333341,1.8,0.24912717722117464,-1,1
114284,98.48,8650,3054.0,781,34.583333333333336,23.125,0,0,0,13.333333333333321,-10.000000000000004,1.0,1.2595760459710024,1,1
114285,98.46,8650,3077.0,782,58.75,71.875,0,0,0,2.4691358024691374,-3.7037037037037033,2.7,0.6520344035602696,-1,1
114286,98.42,8650,3089.0,782,65.41666666666667,61.875,0,0,1,2.404011264509913,-9.787760148361821,2.4265000000000043,1.7216498109909093,-1,1
114287,98.38,8650,3089.0,782,71.25,38.125,0,0,1,2.49950009997999,-0.7498500299940054,1.667,0.7818538744411548,-1,1
114288,98.35,8650,3089.0,782,75.41666666666667,36.875,0,0,0,16.63225510438173,13.549552649690291,1.453,2.191002735589577,-1,1
114289,98.0,8650,3295.0,781,12.083333333333334,29.375,0,0,1,5.92183181997631,-10.856691669956573,2.533,1.6548226121086225,1,1
114290,97.96,8650,5838.0,781,27.083333333333332,1.875,0,0,1,7.007708479327262,0.8759635599159071,1.427,0.5159597203571049,1,1
