,GTR,game_id,player_id,team_id,X,Y,MP,GD,OC,VX,VY,ED,Angle,T,episode
59191,99.99,7558,6299.0,796,50.416666666666664,49.375,0,0,1,-14.906712829390267,3.6064627813040886,1.733,2.97866619473942,-1,1
59192,99.96,7558,5174.0,796,24.58333333333333,55.625,0,0,1,-0.3741954797186045,-3.3677593174674483,2.227,1.7060387573386517,-1,1
59193,99.92,7558,5174.0,796,23.75,48.12499999999999,0,0,1,15.931372549019606,-8.823529411764707,3.4,1.4707031894667921,-1,1
59194,99.86,7558,5195.0,796,77.91666666666667,18.125,0,0,0,6.5796133211863435,0.0,3.293,1.5577251758447148,-1,1
59195,99.68,7558,5267.0,783,4.583333333333333,55.625,0,0,1,6.782945736434109,-13.808139534883722,1.72,1.3273218827067756,1,1
59196,99.65,7558,6300.0,783,16.25,31.875,0,0,1,1.4204545454545454,-5.681818181818182,1.76,1.6590619647797051,1,1
59197,99.62,7558,6300.0,783,18.75,21.875,0,0,1,7.965686274509797,-12.867647058823529,1.36,1.5914067814760142,1,1
59198,99.6,7558,5248.0,783,29.583333333333332,4.375,0,0,1,-0.6720430107526901,1.008064516129031,1.24,1.601778145653068,1,1
59199,99.58,7558,5248.0,783,28.749999999999996,5.625,0,0,1,-3.4722222222222205,11.57407407407407,2.16,1.6210127584887002,1,1
59200,99.54,7558,6300.0,783,21.25,30.625,0,0,1,6.944444444444406,0.0,0.12,0.24372001055048667,1,1
59201,99.54,7558,6300.0,783,22.083333333333332,30.625,0,0,1,0.6127450980392122,23.897058823529406,1.36,1.7138137425366646,1,1
59202,99.51,7558,5249.0,783,22.916666666666664,63.125,0,0,1,2.604166666666663,-8.881784197001252e-15,1.6,0.17809293823119723,1,1
59203,99.49,7558,5249.0,783,27.083333333333332,63.125,0,0,1,7.075471698113209,15.330188679245275,2.12,1.8056274276609796,1,1
59204,99.45,7558,5717.0,783,42.083333333333336,95.625,0,0,1,-1.2250736823450004e-14,-1.2250736823450004e-14,1.16,1.5707963267948966,1,1
59205,99.43,7558,5717.0,783,42.083333333333336,95.625,0,0,1,-5.456349206349209,-9.672619047619047,1.68,1.6716661039731593,1,1
59206,99.4,7558,5249.0,783,32.916666666666664,79.375,0,0,1,0.4629629629629603,-8.333333333333341,1.8,1.301628834009196,1,1
59207,99.37,7558,5249.0,783,33.75,64.375,0,0,1,2.708333333333332,-14.687499999999996,4.0,2.063646748242469,1,1
59208,99.3,7558,5248.0,783,44.583333333333336,5.625,0,0,1,-6.125368411725002e-15,2.1551724137931028,1.16,0.9236959534001927,1,1
59209,99.28,7558,5248.0,783,44.583333333333336,8.125,0,0,1,-6.7934782608695645,29.89130434782608,1.84,1.9851712372160506,1,1
59210,99.25,7558,5249.0,783,32.083333333333336,63.125,0,0,1,-7.723290606088045e-15,-1.544658121217609e-14,0.92,1.5707963267948966,1,1
59211,99.23,7558,5249.0,783,32.083333333333336,63.125,0,0,1,7.330246913580241,15.62499999999999,2.16,1.8649586131995173,1,1
59212,99.2,7558,5717.0,783,47.91666666666667,96.875,0,0,1,2.741228070175432,-0.822368421052641,1.52,0.4694473821142817,1,1
59213,99.17,7558,5717.0,783,52.083333333333336,95.625,0,0,1,3.6764705882352624,-7.35294117647063,0.68,0.37738316182742215,1,1
