,GTR,game_id,player_id,team_id,X,Y,MP,GD,OC,VX,VY,ED,Angle,T,episode
127110,99.99,8658,5472.0,785,50.416666666666664,49.375,0,0,1,-7.909117054932405,-1.0785159620362565,1.159,3.037969004089315,-1,1
127111,99.97,8658,5469.0,785,41.25,48.12499999999999,0,0,1,-1.0575296108291152,1.5862944162436547,0.788,2.1483098045472424,-1,1
127112,99.96,8658,5469.0,785,40.416666666666664,49.375,0,0,1,-5.39025442000863,-16.17076326002589,0.773,2.0955920984450036,-1,1
127113,99.95,8658,5463.0,785,36.25,36.875,0,0,1,-1.0076582023377614,-7.557436517533257,0.827,1.994804653569437,-1,1
127114,99.93,8658,5463.0,785,35.41666666666667,30.625,0,0,1,-0.6650704974727341,-22.94493216280926,1.253,2.2340395866183824,-1,1
127115,99.91,8658,5461.0,785,34.58333333333334,1.875,0,0,1,-3.2051282051282177,1.2019230769230764,1.04,2.1844030898406848,-1,1
127116,99.89,8658,5461.0,785,31.25,3.125,0,0,1,-8.748906386701659,13.592050993625797,2.667,2.0278379212392594,-1,1
127117,99.85,8658,3444.0,785,7.916666666666671,39.37500000000001,0,0,1,-1.6903313049357849,-1.4412631557000004e-14,0.493,3.027737411338037,-1,1
127118,99.84,8658,3444.0,785,7.083333333333329,39.37500000000001,0,0,0,12.617301474647105,1.1828720132481632,4.227,0.04768335390321471,-1,1
127119,99.77,8658,5485.0,771,39.58333333333333,38.125,0,0,0,-2.327359108287259e-15,-4.094333442515562,3.053,1.9542718163225092,1,1
127120,99.72,8658,5474.0,785,60.416666666666664,74.375,0,0,1,-9.746588693957122,-4.873294346978572,1.026,2.305432683234819,-1,1
127121,99.7,8658,5470.0,785,50.416666666666664,69.375,0,0,1,-0.503829101168885,5.290205562273268,1.654,2.1745990769204586,-1,1
127122,99.67,8658,5470.0,785,49.583333333333336,78.125,0,0,1,8.783487044356598,26.350461133069828,0.759,2.082027039072686,-1,1
127123,99.66,8658,5457.0,785,56.25,98.125,0,0,1,833.3333333333144,-1.4210854715202004e-11,0.001,0.842544113610724,-1,1
127124,99.66,8658,5457.0,785,57.08333333333333,98.125,0,0,1,-1.7006802721088448,-15.943877551020408,1.96,1.3272055878288773,-1,1
127125,99.62,8658,5469.0,785,53.75,66.875,0,0,1,2.2722108611679035,2.556237218813896,1.467,1.2921472966720382,-1,1
127126,99.6,8658,5469.0,785,57.08333333333333,70.625,0,0,1,-4.078303425774878,4.078303425774878,0.613,2.8271545831112213,-1,1
127127,99.59,8658,5474.0,785,54.58333333333333,73.125,0,0,1,-2.6399155227032662,1.3199577613516218,0.947,3.1346603556277253,-1,1
127128,99.57,8658,5474.0,785,52.083333333333336,74.375,0,0,1,-8.8261253309797,-3.3097969991174,1.133,2.4407098274646293,-1,1
127129,99.55,8658,5468.0,785,42.083333333333336,70.625,0,0,1,-1.6228497241155655,-7.302823758519962,1.027,1.5726481765298674,-1,1
127130,99.54,8658,5468.0,785,40.416666666666664,63.125,0,0,1,8.93312914752424,-5.742725880551312,0.653,0.39865598821562087,-1,1
127131,99.52,8658,5463.0,785,46.25,59.375,0,0,1,-7.716049382716051,3.4722222222222023,1.08,2.9270804051617016,-1,1
127132,99.51,8658,5468.0,785,37.916666666666664,63.125,0,0,1,3.9032006245120945,8.782201405152176,0.427,1.4249410688173947,-1,1
127133,99.5,8658,5468.0,785,39.58333333333333,66.875,0,0,1,3.4350096180269283,10.30502885408078,1.213,1.730312703296686,-1,1
127134,99.48,8658,5470.0,785,43.75,79.375,0,0,1,-4.5167118337850045,-1.2837267132070465e-14,1.107,2.694404463423767,-1,1
127135,99.46,8658,5470.0,785,38.75,79.375,0,0,1,-4.922228785193945,-5.906674542232731,1.693,1.9939701828691014,-1,1
127136,99.43,8658,5468.0,785,30.416666666666657,69.375,0,0,1,-6.344131569286608e-15,-1.1160714285714284,1.12,1.3159796114381301,-1,1
127137,99.41,8658,5468.0,785,30.416666666666657,68.125,0,0,1,-1.8115942028985403,-25.815217391304348,0.92,1.7196408704224955,-1,1
127138,99.4,8658,3471.0,785,28.75,44.375,0,0,1,1.3240122868340167,-1.5888147442008262,3.147,1.0331383201445754,-1,1
127139,99.34,8658,3471.0,785,32.91666666666666,39.37500000000001,0,0,1,6.623613180990228,21.11276701440635,2.013,1.802069135544911,-1,1
127140,99.31,8658,5470.0,785,46.25,81.875,0,0,1,-1.1155734047300438,5.020080321285103,0.747,2.367716412270831,-1,1
127141,99.3,8658,5470.0,785,45.416666666666664,85.625,0,0,1,9.618026930475391,-8.24402308326462,1.213,0.17035115741935247,-1,1
127142,99.28,8658,5474.0,785,57.08333333333333,75.625,0,0,1,-1.1715461430504459e-14,14.42704039571299,0.606500000000004,2.246128984925722,-1,1
127143,99.27,8658,5474.0,785,57.08333333333333,84.375,0,0,0,0.0,0.0,0.0,1.5707963267948966,-1,1
127144,99.25,8658,5485.0,771,29.583333333333332,34.375,0,0,1,0.0,0.0,0.0,1.9521783398419512,1,1
127145,99.07,8658,5476.0,771,40.416666666666664,0.625,0,0,1,-1.7857142857142858,16.96428571428571,1.4,1.2842226249295348,1,1
127146,99.04,8658,3961.0,771,37.916666666666664,24.375,0,0,1,43.98148148148147,-10.416666666666687,0.36,0.7984112689129687,1,1
