,GTR,game_id,player_id,team_id,X,Y,MP,GD,OC,VX,VY,ED,Angle,T,episode
21598,99.99,7539,5661.0,787,50.416666666666664,49.375,0,0,1,-17.85714285714287,-1.9032394707859825e-14,1.12,3.1326108591977735,-1,1
21599,99.97,7539,5675.0,787,31.25,50.625,0,0,0,18.550228310502277,-0.42808219178082435,2.92,0.06590376055887356,-1,1
21600,99.92,7539,5662.0,789,14.583333333333334,50.625,0,0,1,10.912698412698408,5.952380952380948,1.68,0.6564269912265119,1,1
21601,99.89,7539,5660.0,789,32.916666666666664,60.625,0,0,1,-3.90625,-6.835937500000011,1.28,2.063936744452536,1,1
21602,99.87,7539,3629.0,787,72.08333333333333,48.12499999999999,0,0,0,0.0,0.0,14.920000000000002,1.5707963267948966,-1,1
21603,99.61,7539,5662.0,789,27.083333333333332,45.62500000000001,0,0,1,-0.4808617041738809,20.196191575302937,1.733,1.9881883793423172,1,1
21604,99.58,7539,5670.0,789,26.25,80.625,0,0,1,-1.2509555207044018e-15,0.44014084507041756,2.84,1.9787524548673177,1,1
21605,99.53,7539,5670.0,789,26.25,81.875,0,0,1,0.6950236308034433,-30.23352793994995,1.199,1.6077400244746523,1,1
21606,99.51,7539,5662.0,789,27.083333333333332,45.62500000000001,0,0,1,1.652783287055399,-3.4708449028163515,2.521,1.3150163331183011,1,1
21607,99.47,7539,5662.0,789,31.25,36.875,0,0,1,0.6313131313131358,14.204545454545448,1.32,1.609014600398059,1,1
21608,99.44,7539,3637.0,789,32.083333333333336,55.625,0,0,1,-1.9308226515220113e-15,-1.358695652173913,3.68,1.5615941325643958,1,1
21609,99.38,7539,3637.0,789,32.083333333333336,50.625,0,0,1,5.630630630630622,24.493243243243235,1.48,1.8990242249063183,1,1
21610,99.35,7539,5670.0,789,40.416666666666664,86.875,0,0,1,2.873563218390801,-1.2250736823450004e-14,1.16,0.5802707988595313,1,1
21611,99.33,7539,5670.0,789,43.75,86.875,0,0,1,12.604227263913122,5.817335660267589,1.719,1.3675712146020178,1,1
21612,99.3,7539,5672.0,789,65.41666666666667,96.875,0,0,1,0.7572315614114753,-2.839618355293055,2.201,0.4203612455145175,1,1
21613,99.27,7539,5672.0,789,67.08333333333333,90.625,0,0,1,-5.952380952380945,-2.976190476190493,0.84,1.8898071620189947,1,1
21614,99.25,7539,5660.0,789,62.083333333333336,88.125,0,0,1,3.739316239316232,-4.006410256410274,1.56,0.0377264184695148,1,1
21615,99.22,7539,5660.0,789,67.91666666666667,81.875,0,0,1,6.756756756756752,-24.07094594594594,2.96,2.5701781717029304,1,1
21616,99.17,7539,5663.0,789,87.91666666666667,10.625,0,0,1,-0.612745098039233,-1.8382352941176483,1.36,3.1190400869394823,1,1
21617,99.15,7539,5663.0,789,87.08333333333333,8.125,0,0,1,-10.416666666666679,-2.0833333333333335,1.2,2.2883486119671517,1,1
21618,99.13,7539,5658.0,789,74.58333333333333,5.625,0,0,1,-9.868649107779169e-15,-1.2335811384723961e-15,1.44,1.5707963267948966,1,1
21619,99.1,7539,5658.0,789,74.58333333333333,5.625,0,0,0,1.388888888888881,4.166666666666665,0.6,0.20910338038652543,1,1
21620,98.78,7539,3404.0,787,8.75,78.125,0,0,1,4.262574595055412,3.19693094629156,1.173,0.9974985456251805,-1,1
21621,98.76,7539,3629.0,787,13.75,81.875,0,0,1,-1.7080354225002407e-15,0.0,1.04,1.5707963267948966,-1,1
21622,98.74,7539,3629.0,787,13.75,81.875,0,0,1,3.5102499297950023,-6.318449873631014,1.187,0.7750375715549319,-1,1
21623,98.74,7539,3629.0,787,13.75,81.875,0,0,1,0.0,0.0,0.0,1.5707963267948966,-1,1
21624,98.72,7539,3629.0,787,17.91666666666667,74.375,0,0,1,-0.5341880341880403,-6.4102564102564195,1.56,1.4822769668042428,-1,1
21625,98.72,7539,3629.0,787,17.91666666666667,74.375,0,0,1,0.0,0.0,0.0,1.5707963267948966,-1,1
21626,98.69,7539,3436.0,787,17.08333333333333,64.375,0,0,1,5.2083333333333925,-23.437500000000043,0.16,1.2234015119298103,-1,1
21627,98.69,7539,3436.0,787,17.91666666666667,60.625,0,0,0,10.416666666666663,-21.551724137931036,2.32,1.7176489924843055,-1,1
21628,98.65,7539,5670.0,789,57.91666666666667,89.375,0,0,1,4.767959313413859,-9.535918626827726,1.573,0.4931956569026998,1,1
21629,98.62,7539,5672.0,789,65.41666666666667,74.375,0,0,1,-4.280821917808222,-5.99315068493151,2.92,2.046052792833005,1,1
21630,98.57,7539,5672.0,789,52.916666666666664,56.875,0,0,1,1.543209876543201,-32.40740740740741,1.08,2.077678622765681,1,1
21631,98.55,7539,5658.0,789,54.58333333333333,21.875,0,0,1,3.770739064856709,-1.6160310277957337,1.547,1.0633792834453994,1,1
21632,98.52,7539,5658.0,789,60.416666666666664,19.375,0,0,1,12.974758197688141,7.961783439490441,1.413,0.18889109970614634,1,1
21633,98.5,7539,5668.0,789,78.75,30.625,0,0,1,-1.6148698540002278e-14,0.0,0.88,1.5707963267948966,1,1
21634,98.49,7539,5675.0,787,17.08333333333333,71.875,0,0,1,-2.016129032258066,6.048387096774194,1.24,2.223779281253834,-1,1
21635,98.48,7539,5668.0,789,78.75,30.625,0,0,0,-1.2837267132070471e-14,0.0,1.1069999999999993,1.5707963267948966,1,1
21636,98.47,7539,5675.0,787,14.583333333333329,79.375,0,0,1,12.50240430852087,-7.212925562608202,1.733,0.264507430168277,-1,1
21637,98.44,7539,5661.0,787,36.25,66.875,0,0,1,-5.316321105794805,-1.993620414673069,0.627,2.5539827844353877,-1,1
