,GTR,game_id,player_id,team_id,X,Y,MP,GD,OC,VX,VY,ED,Angle,T,episode
98796,99.99,7581,3043.0,776,50.416666666666664,49.375,0,0,1,-12.195121951219521,3.0487804878048697,1.64,2.959405587021301,-1,1
98797,99.97,7581,3027.0,776,30.416666666666657,54.375,0,0,1,0.595238095238097,-4.464285714285725,1.4,1.4655107629538158,-1,1
98798,99.95,7581,3027.0,776,31.25,48.12499999999999,0,0,0,16.683633073181763,-6.3624024431625354,2.947,1.1756304229482062,-1,1
98799,99.91,7581,5468.0,785,19.583333333333332,70.625,0,0,0,8.722197993894456,-4.906236371565638,2.293,0.35844479585238775,1,1
98800,99.88,7581,5527.0,776,60.416666666666664,40.625,0,0,1,-3.8616002471424205,-6.585196809639483e-15,1.079,2.930499320367047,-1,1
98801,99.87,7581,3959.0,776,56.25,40.625,0,0,1,6.628787878787859,-2.8409090909090966,0.8800000000000008,0.708402241065777,-1,1
98802,99.85,7581,3959.0,776,62.083333333333336,38.125,0,0,0,3.9763690070438455,-2.5562372188139104,1.467,1.0245416042988793,-1,1
98803,99.84,7581,5469.0,785,32.083333333333336,65.625,0,0,0,7.232899359371765,-2.3248605083694978,1.613,0.10294214381451665,1,1
98804,99.81,7581,3959.0,776,56.25,38.125,0,0,1,8.161044613710539,-1.3601741022851002,0.919,0.5125346403329468,-1,1
98805,99.8,7581,3043.0,776,63.74999999999999,31.875,0,0,0,6.491398896462186,-3.651411879259988,1.027,1.1490956566940027,-1,1
98806,99.79,7581,5468.0,785,29.583333333333332,71.875,0,0,0,3.099814011159333,3.874767513949154,1.613,1.3020996866734487,1,1
98807,99.76,7581,4763.0,776,65.41666666666667,21.875,0,0,1,5.630630630630628,12.668918918918918,1.48,0.8095480567949642,-1,1
98808,99.74,7581,4447.0,776,73.75,40.625,0,0,1,-20.83333333333357,-187.5,0.04,2.238668781151195,-1,1
98809,99.74,7581,4447.0,776,72.91666666666666,33.125,0,0,0,7.2463768115942075,0.6793478260869565,1.84,0.7556646947715461,-1,1
98810,99.72,7581,5468.0,785,13.750000000000002,65.625,0,0,0,-0.294880868129276,11.942675159235664,2.826,2.111273090994869,1,1
98811,99.3,7581,6355.0,776,87.08333333333333,0.625,0,0,1,2.6041666666666683,19.531249999999993,2.56,1.5379134469893845,-1,1
98812,99.27,7581,5527.0,776,93.75,50.625,0,0,1,1.2254901960784035,3.6764705882352833,0.68,1.7723240945302312,-1,1
98813,99.26,7581,5527.0,776,94.58333333333333,53.125,0,0,1,-1.691768418476429e-14,7.440476190476174,0.84,2.6176733059045936,-1,1
98814,99.25,7581,3027.0,776,94.58333333333333,59.375,0,0,1,3.6710719530103204,-5.506607929515512,0.227,0.07439659882482648,-1,1
98815,99.25,7581,3027.0,776,95.41666666666667,58.125,0,0,1,5.208333333333304,-12.011718750000021,0.64,0.8249855415790786,-1,1
98816,99.25,7581,3027.0,776,100.0,50.0,0,0,1,0.0,0.0,0.0,1.5707963267948966,-1,1
98817,98.27,7581,5534.0,776,27.91666666666667,8.125,0,-1,1,-1.83823529411766,18.382352941176464,1.36,1.4479544447450206,-1,2
98818,98.26,7581,3027.0,776,25.416666666666657,33.125,0,-1,1,0.0,-11.029411764705888,0.68,1.8866695349287206,-1,2
98819,98.25,7581,3027.0,776,25.416666666666657,25.625,0,-1,1,8.532423208191117,-4.266211604095563,0.879,0.8606418535784695,-1,2
98820,98.23,7581,3959.0,776,32.91666666666666,21.875,0,-1,1,-8.826617835529195e-14,-2.2066544588822988e-14,0.161,1.5707963267948966,-1,2
98821,98.23,7581,3959.0,776,32.91666666666666,21.875,0,-1,1,-9.25925925925926,-8.680555555555555,1.44,2.856225462689425,-1,2
98822,98.21,7581,5534.0,776,19.58333333333333,9.375,0,-1,1,-2.5252525252525215,0.9469696969696969,1.32,2.343338854118485,-1,2
98823,98.2,7581,5534.0,776,16.25,10.625,0,-1,0,13.117283950617267,-8.101851851851851,1.08,1.1583717720168583,-1,2
98824,98.06,7581,5457.0,785,74.58333333333333,98.125,0,-1,1,6.944444444444444,-15.046296296296308,1.08,0.0796713185180118,1,2
98825,98.04,7581,5470.0,785,82.08333333333333,81.875,0,-1,1,4.547521600727578,22.169167803547047,0.733,2.645036460100302,1,2
98826,98.04,7581,5474.0,785,85.41666666666666,98.125,0,-1,1,-2.1305629258173917e-14,-2.1305629258173917e-14,0.667,1.5707963267948966,1,2
98827,98.03,7581,5474.0,785,85.41666666666666,98.125,0,-1,1,1.3020833333333037,-27.34375000000002,0.64,0.37442192662523377,1,2
98828,98.02,7581,5472.0,785,86.25,80.625,0,-1,1,0.5952380952380817,-1.0150610510858574e-14,1.4,1.1716657936388177,1,2
98829,98.0,7581,5472.0,785,87.08333333333333,80.625,0,-1,0,0.0,0.0,0.0,1.5707963267948966,1,2
98830,97.99,7581,3959.0,776,14.583333333333329,21.875,0,-1,0,6.415739948674081,3.564299971485599,3.507,0.2636786864564329,-1,2
98831,97.95,7581,5469.0,785,62.916666666666664,65.625,0,-1,0,3.571938848406919,-12.858979854264897,2.333,1.763497085457282,1,2
98832,97.92,7581,6355.0,776,28.75,64.375,0,-1,0,8.720469319803389,2.576502299032818,6.307,1.3702413415323884,-1,2
98833,97.83,7581,5461.0,785,16.25,19.375,0,-1,1,-6.802721088435372,8.928571428571425,1.96,2.0874946489475166,1,2
