,GTR,game_id,player_id,team_id,X,Y,MP,GD,OC,VX,VY,ED,Angle,T,episode
57367,99.99,7557,5218.0,780,49.583333333333336,49.375,0,0,1,-10.000000000000021,8.749999999999993,1.0,2.556443363743373,-1,1
57368,99.97,7557,5214.0,780,39.58333333333333,58.125,0,0,1,1.0780508840017187,1.617076326002578,0.773,1.1388569039266305,-1,1
57369,99.96,7557,5214.0,780,40.416666666666664,59.375,0,0,1,-4.0371746350005696e-15,-29.829545454545453,1.76,2.1973019050138007,-1,1
57370,99.93,7557,3329.0,780,40.416666666666664,6.875,0,0,1,-4.5547611266673085e-15,0.8012820512820512,1.56,0.958195511075366,-1,1
57371,99.9,7557,3329.0,780,40.416666666666664,8.125,0,0,1,-9.339080459770118,15.086206896551719,1.16,1.7918595218847753,-1,1
57372,99.88,7557,20016.0,780,29.58333333333333,25.625,0,0,1,1.36612021857923,1.0245901639344261,2.44,0.3282864090425735,-1,1
57373,99.84,7557,20016.0,780,32.91666666666666,28.125,0,0,1,-3.2916392363396927,23.86438446346279,1.519,1.904702196643122,-1,1
57374,99.82,7557,3960.0,780,27.91666666666667,64.375,0,0,1,-2.610370079941588e-15,1.836884643644379,1.361,1.8007590537665883,-1,1
57375,99.79,7557,3960.0,780,27.91666666666667,66.875,0,0,1,1.8115942028985366,-17.663043478260878,0.92,1.4597141021048945,-1,1
57376,99.78,7557,5214.0,780,29.58333333333333,50.625,0,0,1,-0.8503401360544206,-0.63775510204082,1.96,2.5067618477602913,-1,1
57377,99.74,7557,5214.0,780,27.91666666666667,49.375,0,0,1,13.194444444444436,-27.083333333333336,1.2,1.6496671350542125,-1,1
57378,99.72,7557,20016.0,780,43.75,16.875,0,0,1,-1.9308226515220113e-15,-1.9308226515220113e-15,3.68,1.5707963267948966,-1,1
57379,99.66,7557,20016.0,780,43.75,16.875,0,0,0,10.720635916745108,14.119861939127702,3.187,1.4147742042123546,-1,1
57380,99.61,7557,5235.0,797,22.083333333333332,38.125,0,0,0,6.623613180990231,-1.2419274714356718,2.013,0.40435842591100285,1,1
57381,99.57,7557,5225.0,797,36.25,35.625,0,0,0,0.0,-2.0394452805973028e-16,34.839999999999996,1.5707963267948966,1,1
57382,98.99,7557,5214.0,780,62.916666666666664,66.875,0,0,1,11.11111111111111,16.666666666666657,1.8,2.2041055253521495,-1,1
57383,98.96,7557,4272.0,780,82.91666666666667,96.875,0,0,1,-1.9841269841269897,-1.488095238095255,0.84,1.3172130819324657,-1,1
57384,98.94,7557,4272.0,780,81.25,95.625,0,0,1,-4.629629629629642,-5.78703703703705,1.08,1.2174914406032633,-1,1
57385,98.93,7557,5209.0,780,76.25,89.375,0,0,1,-2.5376526277146433e-14,-6.696428571428622,0.56,0.5880026035475677,-1,1
57386,98.92,7557,5209.0,780,76.25,85.625,0,0,1,-11.494252873563246,-7.5431034482758745,1.16,1.9337122528506228,-1,1
57387,98.9,7557,5214.0,780,62.916666666666664,76.875,0,0,1,2.688172043010743,-1.0080645161290323,1.24,0.290630075089492,-1,1
57388,98.88,7557,5214.0,780,66.25,75.625,0,0,1,5.8333333333333,17.499999999999986,1.0,2.2453369886285777,-1,1
57389,98.86,7557,5209.0,780,72.08333333333333,93.125,0,0,1,3.0864197530864086,-4.62962962962963,2.16,0.017619321897628416,-1,1
57390,98.82,7557,5209.0,780,78.75,83.125,0,0,1,9.453170447934843,-26.178010471204185,1.146,0.932800667883087,-1,1
