,GTR,game_id,player_id,team_id,X,Y,MP,GD,OC,VX,VY,ED,Angle,T,episode
104187,99.99,7583,3058.0,794,50.416666666666664,50.625,0,0,1,-11.540680900173118,-8.200146979343337e-15,1.733,3.1326108591977735,-1,1
104188,99.96,7583,5558.0,794,30.416666666666657,50.625,0,0,1,3.288608260983961,-4.932912391475933,1.267,1.0685699951503145,-1,1
104189,99.93,7583,5558.0,794,34.58333333333334,44.375,0,0,1,-9.02294405774686,-11.600928074245935,1.293,2.493282788641071,-1,1
104190,99.91,7583,5564.0,794,22.916666666666657,29.375,0,0,1,-1.5671432195855761e-15,1.1027790030877813,2.267,1.3398563073833374,-1,1
104191,99.87,7583,5564.0,794,22.916666666666657,31.875,0,0,1,-1.6655947861230666e-15,15.236755743084847,2.133,1.7551650050291987,-1,1
104192,99.84,7583,5561.0,794,22.916666666666657,64.375,0,0,1,1.973164956590371,0.9865824782951855,1.267,0.6701581979066915,-1,1
104193,99.81,7583,5561.0,794,25.416666666666657,65.625,0,0,1,-1.820830298616169,15.477057538237426,1.373,2.1341062500265906,-1,1
104194,99.79,7583,5576.0,794,22.916666666666657,86.875,0,0,1,2.693385046326224,4.848093083387192,1.547,1.6103960178968408,-1,1
104195,99.76,7583,5576.0,794,27.08333333333333,94.375,0,0,1,11.39017028304573,-0.4271313856142174,5.853,1.3851538693714038,-1,1
104196,99.66,7583,5563.0,794,93.75,91.875,0,0,1,2.840909090909083,1.4204545454545454,1.76,2.00628236880781,-1,1
104197,99.63,7583,5563.0,794,98.75,94.375,0,0,0,0.0,0.0,0.0,1.5707963267948966,-1,1
104198,99.41,7583,5551.0,781,6.25,79.375,0,0,1,14.880952380952378,20.833333333333318,0.84,1.4738251629440506,1,1
104199,99.39,7583,6320.0,781,18.75,96.875,0,0,1,0.0,1.0775862068965396,1.16,2.1055405190995136,1,1
104200,99.37,7583,6320.0,781,18.75,98.125,0,0,1,11.309523809523807,-4.464285714285714,1.4,0.1934426041186822,1,1
104201,99.35,7583,3501.0,781,34.583333333333336,91.875,0,0,1,2.568493150684929,1.712328767123278,2.92,1.2684203406853987,1,1
104202,99.3,7583,3501.0,781,42.083333333333336,96.875,0,0,1,-7.2916666666666785,-1.7763568394002505e-14,0.8,2.507569933926371,1,1
104203,99.28,7583,6320.0,781,36.25,96.875,0,0,1,7.809013833110212,-1.902390189451406e-14,0.747,0.6804177371378312,1,1
104204,99.27,7583,6320.0,781,42.083333333333336,96.875,0,0,0,-2.2341376228776326,-3.809880620697588e-14,0.373,2.468150411934802,1,1
