,GTR,game_id,player_id,team_id,X,Y,MP,GD,OC,VX,VY,ED,Angle,T,episode
7940,99.99,7532,3043.0,776,50.416666666666664,49.375,0,0,1,-14.710208884966164,7.722859664607231,1.133,2.780177770375593,-1,1
7941,99.97,7532,3959.0,776,33.75,58.125,0,0,1,-1.1842378929335004e-14,-3.125000000000006,1.2,1.5048543370136265,-1,1
7942,99.95,7532,3959.0,776,33.75,54.375,0,0,0,8.891044293566114,-8.688975105075976,6.186,2.120677096439391,-1,1
7943,99.8,7532,5518.0,784,14.583333333333334,99.375,0,0,1,10.119047619047613,-4.464285714285714,1.4,0.12878838900509174,1,1
7944,99.78,7532,5529.0,784,28.749999999999996,93.125,0,0,1,3.676470588235294,7.3529411764705666,0.68,1.7178746821832986,1,1
7945,99.77,7532,5525.0,784,31.25,98.125,0,0,1,3.9682539682539626,-5.952380952380969,0.84,0.3999533157326509,1,1
7946,99.75,7532,5529.0,784,34.583333333333336,93.125,0,0,1,4.528985507246366,2.717391304347826,0.92,1.1806472983323584,1,1
7947,99.74,7532,5529.0,784,38.75,95.625,0,0,1,9.548611111111102,1.3020833333333186,0.96,0.8683428157720073,1,1
7948,99.72,7532,5531.0,784,47.91666666666667,96.875,0,0,1,6.944444444444346,-1.1842378929335004e-13,0.12,0.7408416852612385,1,1
7949,99.72,7532,5531.0,784,48.75,96.875,0,0,0,10.088781275221914,-3.0266343825666207,0.413,0.4782123291049135,1,1
7950,99.69,7532,5517.0,776,48.75,8.125,0,0,0,8.85416666666666,-3.125000000000001,1.6,1.240791603393222,-1,1
7951,99.67,7532,5518.0,784,37.083333333333336,96.875,0,0,1,1.8939393939393832,-3.2297397080004557e-14,0.44,0.6467148095668465,1,1
7952,99.66,7532,5518.0,784,37.916666666666664,96.875,0,0,1,12.499999999999977,-6.250000000000024,0.6,0.20501295913848028,1,1
7953,99.65,7532,5529.0,784,45.416666666666664,93.125,0,0,1,19.444444444444613,-4.166666666666706,0.29999999999999716,0.49858779083434934,1,1
7954,99.65,7532,5529.0,784,51.24999999999999,91.875,0,0,1,-14.166666666666664,3.75,1.0,2.772946840446512,1,1
7955,99.63,7532,5518.0,784,37.083333333333336,95.625,0,0,1,14.880952380952358,2.2321428571428314,0.56,0.8584584305136244,1,1
7956,99.62,7532,5518.0,784,45.416666666666664,96.875,0,0,1,9.166666666666657,-2.500000000000014,1.0,0.5075457065538157,1,1
7957,99.6,7532,5531.0,784,54.58333333333333,94.375,0,0,1,3.2552083333333313,-1.1102230246251565e-14,1.28,0.8218783225203979,1,1
7958,99.58,7532,5531.0,784,58.75,94.375,0,0,1,0.992063492063478,4.4642857142856975,0.84,2.2243654161446123,1,1
7959,99.57,7532,5525.0,784,59.583333333333336,98.125,0,0,1,-1.3440860215053858,-1.1460366705808068e-14,1.24,2.289319766033727,1,1
7960,99.55,7532,5525.0,784,57.91666666666667,98.125,0,0,0,0.0,0.0,0.0,1.5707963267948966,1,1
